Elevation,Aspect,Slope,pitagoras,Horizontal_Distance_To_Roadways,Wilderness_Area_Type,Soil_Type,Cover_Type
3201,53,7.0,488.6921321241012,3667.0,Wilderness_Area1,Soil_Type29,1
2903,236,5.0,212.235718011837,4635.0999999999985,Wilderness_Area1,Soil_Type16,1
2874,352,2.0,400.4509957535379,2869.0,Wilderness_Area1,Soil_Type29,2
2903,254,6.0,212.02122535255756,4635.0999999999985,Wilderness_Area1,Soil_Type16,1
2800,45,12.0,0.0,2244.0,Wilderness_Area1,Soil_Type20,1
3257,336,9.0,642.3602552409761,3443.0,Wilderness_Area1,Soil_Type23,1
3188,278,5.0,210.40199618824911,3634.0,Wilderness_Area1,Soil_Type29,1
2952,62,8.0,194.32961688841976,4487.0,Wilderness_Area1,Soil_Type29,2
2932,237,16.0,343.8895171417704,4635.0999999999985,Wilderness_Area1,Soil_Type29,1
3050,281,4.0,635.7082664241515,4635.0999999999985,Wilderness_Area1,Soil_Type12,2
2955,285,11.0,212.8497122384712,4302.0,Wilderness_Area1,Soil_Type29,2
2791,41,17.0,458.35357531058924,1740.0,Wilderness_Area1,Soil_Type12,2
3172,162,3.0,180.13605968822566,3632.0,Wilderness_Area1,Soil_Type29,1
3116,69,14.0,297.0605998782067,3870.0,Wilderness_Area1,Soil_Type29,1
2895,51,10.0,162.0,3326.0,Wilderness_Area1,Soil_Type12,2
3182,122,6.0,134.18271125595876,3510.0,Wilderness_Area1,Soil_Type29,1
3024,81,9.0,223.4390297150433,4152.0,Wilderness_Area1,Soil_Type29,2
2962,251,9.0,484.51625359733805,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2978,27,4.0,192.43960091415696,4635.0999999999985,Wilderness_Area1,Soil_Type12,2
2952,40,12.0,323.0,4558.0,Wilderness_Area1,Soil_Type12,2
2945,348,13.0,257.0,3768.0,Wilderness_Area1,Soil_Type12,2
3149,188,7.0,135.07405376311175,3718.0,Wilderness_Area1,Soil_Type29,1
2833,150,15.0,243.09051812030842,1953.0,Wilderness_Area1,Soil_Type30,1
3136,185,10.0,42.190046219457976,3623.0,Wilderness_Area1,Soil_Type29,1
2851,49,13.0,271.9191056178289,2538.0,Wilderness_Area1,Soil_Type29,2
2933,111,8.0,300.66592756745814,3644.0,Wilderness_Area1,Soil_Type12,2
2810,110,6.0,421.0,1871.0,Wilderness_Area1,Soil_Type12,1
3267,85,10.0,487.95491595023407,3194.0,Wilderness_Area1,Soil_Type40,1
3188,30,16.0,85.98837130682264,3340.0,Wilderness_Area1,Soil_Type29,1
2955,37,5.0,428.06541556168725,3905.0,Wilderness_Area1,Soil_Type12,2
3001,276,9.0,642.3602552409761,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
3008,281,10.0,642.3602552409761,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2942,28,5.0,392.07397261231205,3707.0,Wilderness_Area1,Soil_Type12,2
2921,331,9.0,395.08100435227203,3516.0,Wilderness_Area1,Soil_Type12,2
2985,315,5.0,361.55359215474544,4635.0999999999985,Wilderness_Area1,Soil_Type12,2
2978,289,14.0,571.5452737972732,4480.0,Wilderness_Area1,Soil_Type12,2
2889,51,20.0,367.96738985948195,2689.0,Wilderness_Area1,Soil_Type29,2
2814,103,3.0,210.03809178337153,2145.0,Wilderness_Area1,Soil_Type12,2
2938,127,9.0,421.79734470477644,2896.0,Wilderness_Area1,Soil_Type12,2
2828,95,11.0,127.88275880665071,2467.0,Wilderness_Area1,Soil_Type29,2
3146,95,12.0,241.6278129686233,3287.0,Wilderness_Area1,Soil_Type30,1
2977,94,8.0,466.1544808322666,4283.0,Wilderness_Area1,Soil_Type12,2
3034,45,2.0,642.3602552409761,4635.0999999999985,Wilderness_Area1,Soil_Type12,2
3083,61,19.0,192.21082175569617,3320.0,Wilderness_Area1,Soil_Type30,1
3044,23,5.0,211.482859825566,3481.0,Wilderness_Area1,Soil_Type20,1
2982,90,8.0,244.51789300580847,3695.0,Wilderness_Area1,Soil_Type20,1
2901,176,15.0,260.64727123068064,3181.0,Wilderness_Area1,Soil_Type30,2
2995,66,6.0,247.34186867572583,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2528,151,6.0,108.07404868885037,598.0,Wilderness_Area1,Soil_Type23,2
3188,112,8.0,60.07495318350236,2880.0,Wilderness_Area1,Soil_Type29,1
2939,243,24.0,402.09575973889605,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
3008,215,11.0,642.3602552409761,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
3021,238,9.0,642.3602552409761,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2937,80,11.0,330.3407331831786,4094.0,Wilderness_Area1,Soil_Type12,2
2844,317,10.0,69.92138442565336,2758.0,Wilderness_Area1,Soil_Type29,2
2781,13,3.0,351.8891871029856,2148.0,Wilderness_Area1,Soil_Type29,2
2945,252,18.0,423.6153915995027,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2857,143,12.0,85.37564055396598,3111.0,Wilderness_Area1,Soil_Type30,2
3021,53,7.0,258.2789190003706,3544.0,Wilderness_Area1,Soil_Type29,1
2919,141,3.0,192.02343606966312,3992.0,Wilderness_Area1,Soil_Type29,1
2800,185,9.0,171.41761869772895,2382.0,Wilderness_Area1,Soil_Type12,2
2773,151,18.0,369.67688594230503,1680.0,Wilderness_Area1,Soil_Type30,5
2759,144,17.0,317.8443015062564,1590.0,Wilderness_Area1,Soil_Type30,5
2714,117,20.0,259.25470101813005,1470.0,Wilderness_Area1,Soil_Type30,5
2671,109,26.0,183.43936327844142,1350.0,Wilderness_Area1,Soil_Type30,5
2975,126,9.0,120.03749414245534,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2775,148,19.0,349.89426974444723,1770.0,Wilderness_Area1,Soil_Type30,5
2746,149,18.0,283.3513719747974,1620.0,Wilderness_Area1,Soil_Type30,5
2743,148,19.0,270.085171751431,1590.0,Wilderness_Area1,Soil_Type30,5
2717,108,16.0,215.96759016111653,1500.0,Wilderness_Area1,Soil_Type30,5
2751,136,14.0,287.5030434621519,1680.0,Wilderness_Area1,Soil_Type30,5
2739,131,14.0,253.3554814879678,1620.0,Wilderness_Area1,Soil_Type30,5
2733,133,16.0,241.29857024027308,1590.0,Wilderness_Area1,Soil_Type30,5
2716,117,15.0,185.6582882609877,1500.0,Wilderness_Area1,Soil_Type30,5
2611,99,14.0,30.066592756745816,1200.0,Wilderness_Area1,Soil_Type30,5
3073,123,11.0,0.0,3060.0,Wilderness_Area1,Soil_Type29,1
3060,167,18.0,96.33794683301072,3251.0,Wilderness_Area1,Soil_Type29,2
2899,120,8.0,163.11039206623224,3944.0,Wilderness_Area1,Soil_Type12,2
2861,107,8.0,30.0,3434.0,Wilderness_Area1,Soil_Type23,2
2853,351,3.0,0.0,3342.0,Wilderness_Area1,Soil_Type23,2
2785,202,8.0,135.20355024924456,2429.0,Wilderness_Area1,Soil_Type12,2
2723,127,16.0,202.1410398706804,1560.0,Wilderness_Area1,Soil_Type30,5
2656,110,23.0,91.92388155425118,1350.0,Wilderness_Area1,Soil_Type30,5
3064,194,10.0,30.265491900843113,3111.0,Wilderness_Area1,Soil_Type20,1
3050,167,16.0,67.26812023536856,3229.0,Wilderness_Area1,Soil_Type29,2
3004,141,13.0,124.03628501370073,3500.0,Wilderness_Area1,Soil_Type29,2
2952,58,10.0,201.63581031156147,3736.0,Wilderness_Area1,Soil_Type29,2
3034,68,12.0,364.5449217860537,4635.0999999999985,Wilderness_Area1,Soil_Type29,1
2703,130,20.0,136.12494260788506,1500.0,Wilderness_Area1,Soil_Type30,5
2685,128,23.0,99.92997548283498,1440.0,Wilderness_Area1,Soil_Type30,5
2661,119,25.0,70.83784299369935,1380.0,Wilderness_Area1,Soil_Type30,5
3057,101,4.0,0.0,3069.0,Wilderness_Area1,Soil_Type20,1
3050,139,13.0,30.14962686336267,3127.0,Wilderness_Area1,Soil_Type20,1
3060,342,5.0,499.7859541843888,4635.0999999999985,Wilderness_Area1,Soil_Type12,1
2945,49,14.0,0.0,4635.0999999999985,Wilderness_Area1,Soil_Type23,1
2704,123,18.0,130.29197979921864,1530.0,Wilderness_Area1,Soil_Type30,5
2676,129,24.0,70.51950084905593,1440.0,Wilderness_Area1,Soil_Type30,5
2621,81,14.0,0.0,1290.0,Wilderness_Area1,Soil_Type30,5
3060,45,13.0,30.14962686336267,3046.0,Wilderness_Area1,Soil_Type29,1
2975,136,15.0,124.19742348374221,3543.0,Wilderness_Area1,Soil_Type29,2
3067,21,4.0,523.545604508337,4635.0999999999985,Wilderness_Area1,Soil_Type12,1
2719,128,16.0,156.60459763365824,1621.0,Wilderness_Area1,Soil_Type30,5
2638,86,15.0,0.0,1351.0,Wilderness_Area1,Soil_Type30,5
2700,115,19.0,71.8679344353238,1533.0,Wilderness_Area1,Soil_Type30,5
2673,108,22.0,42.95346318982906,1473.0,Wilderness_Area1,Soil_Type30,5
2654,71,11.0,0.0,1413.0,Wilderness_Area1,Soil_Type30,5
2664,50,12.0,0.0,1445.0,Wilderness_Area1,Soil_Type30,5
3050,80,8.0,364.8026863936174,4635.0999999999985,Wilderness_Area1,Soil_Type29,1
2858,125,8.0,268.09140232390894,3288.0,Wilderness_Area1,Soil_Type12,2
2854,163,9.0,285.0438562747845,3246.0,Wilderness_Area1,Soil_Type12,2
3047,56,11.0,99.32774033471213,3182.0,Wilderness_Area1,Soil_Type29,1
2873,351,6.0,201.30076999355964,3459.0,Wilderness_Area1,Soil_Type12,2
2680,23,12.0,0.0,1511.0,Wilderness_Area1,Soil_Type29,5
2676,9,14.0,30.066592756745816,1481.0,Wilderness_Area1,Soil_Type29,5
2678,9,15.0,42.579337712087536,1421.0,Wilderness_Area1,Soil_Type29,5
2839,120,9.0,191.38704240360684,3055.0,Wilderness_Area1,Soil_Type12,2
2792,86,7.0,228.0350850198276,2862.0,Wilderness_Area1,Soil_Type12,2
3103,74,11.0,206.8864422817503,2870.0,Wilderness_Area1,Soil_Type29,1
2995,6,14.0,201.41995928904365,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2702,90,1.0,0.0,1727.0,Wilderness_Area1,Soil_Type20,2
2991,282,8.0,269.9036865253974,4635.0999999999985,Wilderness_Area1,Soil_Type29,1
3004,31,6.0,180.46883387443938,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2919,117,6.0,150.0,3903.0,Wilderness_Area1,Soil_Type20,2
2945,258,14.0,378.68324494226044,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
3054,270,1.0,395.05569227641814,4635.0999999999985,Wilderness_Area1,Soil_Type12,2
2978,75,5.0,299.2072860075436,4635.0999999999985,Wilderness_Area1,Soil_Type29,1
2915,81,8.0,0.0,4345.0,Wilderness_Area1,Soil_Type23,2
2756,30,4.0,150.0133327407934,2571.0,Wilderness_Area1,Soil_Type12,2
2717,155,4.0,0.0,2037.0,Wilderness_Area1,Soil_Type20,2
2928,315,1.0,151.75308893067054,4194.0,Wilderness_Area1,Soil_Type29,2
2770,95,3.0,258.0949437706985,2813.0,Wilderness_Area1,Soil_Type12,2
2656,77,23.0,283.9330907097656,1320.0,Wilderness_Area1,Soil_Type30,2
2750,124,5.0,150.26975743641833,2370.0,Wilderness_Area1,Soil_Type12,2
2907,45,7.0,350.2413453605956,4041.0,Wilderness_Area1,Soil_Type29,2
2781,65,13.0,42.42640687119285,3162.0,Wilderness_Area1,Soil_Type20,2
2715,203,5.0,124.00403219250575,1920.0,Wilderness_Area1,Soil_Type12,2
2968,338,11.0,217.22108553268947,3426.0,Wilderness_Area1,Soil_Type20,1
2739,130,8.0,136.49908424601244,2160.0,Wilderness_Area1,Soil_Type12,2
2922,129,3.0,218.74185699129464,4283.0,Wilderness_Area1,Soil_Type29,2
2792,101,6.0,111.8257573191436,3180.0,Wilderness_Area1,Soil_Type12,2
3064,90,8.0,371.7122543043207,2822.0,Wilderness_Area1,Soil_Type29,1
3041,243,14.0,515.4308877046466,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2888,32,8.0,475.482912416419,3700.0,Wilderness_Area1,Soil_Type12,2
3080,180,1.0,250.05999280172747,2715.0,Wilderness_Area1,Soil_Type29,1
2613,132,27.0,178.67568385205638,1260.0,Wilderness_Area1,Soil_Type30,2
2978,135,4.0,108.77959367454909,3247.0,Wilderness_Area1,Soil_Type29,1
2952,353,12.0,0.0,4635.0999999999985,Wilderness_Area1,Soil_Type20,1
2773,81,14.0,110.63453348751464,3019.0,Wilderness_Area1,Soil_Type12,2
3057,90,8.0,390.3280671435248,2783.0,Wilderness_Area1,Soil_Type29,1
3064,45,16.0,235.762592452662,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2742,174,9.0,268.9851297005097,2455.0,Wilderness_Area1,Soil_Type12,2
2677,167,16.0,85.47514258543241,1680.0,Wilderness_Area1,Soil_Type12,2
2567,140,18.0,60.67124524847005,1110.0,Wilderness_Area1,Soil_Type30,2
2739,142,6.0,228.87551201471948,2465.0,Wilderness_Area1,Soil_Type12,2
3001,267,14.0,642.3602552409761,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
3014,5,31.0,109.27488274987991,4635.0999999999985,Wilderness_Area1,Soil_Type29,1
2584,343,13.0,154.98709623707387,812.0,Wilderness_Area1,Soil_Type29,2
2902,104,6.0,565.0530948503866,3643.0,Wilderness_Area1,Soil_Type12,2
3047,155,9.0,432.43612245047245,2760.0,Wilderness_Area1,Soil_Type29,1
2909,212,6.0,217.81643647805828,4092.0,Wilderness_Area1,Soil_Type30,2
2910,198,5.0,239.49321493520438,4063.0,Wilderness_Area1,Soil_Type30,2
3011,108,10.0,215.0348808914498,2912.0,Wilderness_Area1,Soil_Type29,1
2998,68,8.0,126.11502686040232,2987.0,Wilderness_Area1,Soil_Type29,1
3011,263,12.0,642.3602552409761,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
3008,24,12.0,311.09001912629725,4635.0999999999985,Wilderness_Area1,Soil_Type20,1
3004,18,10.0,194.17775361765828,4635.0999999999985,Wilderness_Area1,Soil_Type29,1
3031,81,6.0,513.7100349418921,4635.0999999999985,Wilderness_Area1,Soil_Type29,1
2939,288,5.0,381.00131233369785,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2949,277,12.0,439.7385586914115,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
3028,323,9.0,247.7357463104588,4635.0999999999985,Wilderness_Area1,Soil_Type29,1
2900,315,1.0,90.0,4635.0999999999985,Wilderness_Area1,Soil_Type16,2
2932,96,7.0,247.58432906789557,3861.0,Wilderness_Area1,Soil_Type29,2
2909,72,5.0,324.0385779502188,4554.0,Wilderness_Area1,Soil_Type19,2
2909,0,3.0,350.03571246374275,4582.0,Wilderness_Area1,Soil_Type19,2
2900,180,3.0,300.00666659259423,4635.0999999999985,Wilderness_Area1,Soil_Type8,2
2867,143,12.0,451.6248443121791,3363.0,Wilderness_Area1,Soil_Type12,2
3047,356,10.0,622.5343364024188,4635.0999999999985,Wilderness_Area1,Soil_Type29,1
2617,15,14.0,30.0,1652.0,Wilderness_Area1,Soil_Type29,2
2998,340,7.0,109.17875251164945,2978.0,Wilderness_Area1,Soil_Type29,2
2962,276,7.0,499.21738751770255,3610.0,Wilderness_Area1,Soil_Type20,2
2759,160,12.0,125.0,2782.0,Wilderness_Area1,Soil_Type30,2
2646,9,32.0,60.67124524847005,1771.0,Wilderness_Area1,Soil_Type29,2
3027,217,17.0,642.3602552409761,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2963,121,13.0,175.0,4557.0,Wilderness_Area1,Soil_Type29,2
2919,117,15.0,178.08424972467387,4375.0,Wilderness_Area1,Soil_Type29,1
2690,343,24.0,124.72369462135092,1816.0,Wilderness_Area1,Soil_Type29,2
2660,3,9.0,303.0,1307.0,Wilderness_Area1,Soil_Type29,2
2955,235,21.0,454.34128141739444,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2953,120,13.0,134.03357788255897,4518.0,Wilderness_Area1,Soil_Type29,2
2887,124,17.0,95.88534820294495,4252.0,Wilderness_Area1,Soil_Type29,1
3014,338,8.0,151.75308893067054,2888.0,Wilderness_Area1,Soil_Type29,2
2995,62,11.0,484.298461694852,3209.0,Wilderness_Area1,Soil_Type29,1
2965,142,6.0,0.0,4635.0999999999985,Wilderness_Area1,Soil_Type29,1
2982,47,9.0,437.0560604773717,3387.0,Wilderness_Area1,Soil_Type20,2
2739,311,10.0,281.60255680657446,1765.0,Wilderness_Area1,Soil_Type29,2
2983,5,5.0,400.04499746903474,3406.0,Wilderness_Area1,Soil_Type20,2
2916,243,3.0,335.3818719012702,4635.0999999999985,Wilderness_Area1,Soil_Type23,2
3047,135,3.0,642.3602552409761,4635.0999999999985,Wilderness_Area1,Soil_Type29,1
2751,270,2.0,0.0,3068.0,Wilderness_Area1,Soil_Type23,1
2690,318,7.0,519.8846025802264,967.0,Wilderness_Area1,Soil_Type12,2
2599,89,10.0,30.01666203960727,558.0,Wilderness_Area1,Soil_Type20,2
2919,264,7.0,408.4421623681865,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2975,253,12.0,618.8190365526904,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2617,83,9.0,128.00390619039717,573.0,Wilderness_Area1,Soil_Type12,2
2574,92,7.0,0.0,408.0,Wilderness_Area1,Soil_Type20,2
2939,19,11.0,60.40695324215582,3980.0,Wilderness_Area1,Soil_Type20,2
2915,45,10.0,60.0,4397.0,Wilderness_Area1,Soil_Type29,1
2765,41,5.0,0.0,3263.0,Wilderness_Area1,Soil_Type23,1
2784,348,13.0,173.9798838946618,2758.0,Wilderness_Area1,Soil_Type29,2
2850,108,22.0,44.27188724235731,3976.0,Wilderness_Area1,Soil_Type30,1
2919,236,7.0,350.36552341804406,4635.0999999999985,Wilderness_Area1,Soil_Type23,2
2995,233,14.0,642.3602552409761,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2817,32,15.0,396.95843611138935,2561.0,Wilderness_Area1,Soil_Type29,2
2932,18,2.0,485.1741955215673,4326.0,Wilderness_Area1,Soil_Type23,2
2826,11,7.0,373.20905669610966,2648.0,Wilderness_Area1,Soil_Type29,2
2795,47,10.0,460.89695160632164,2260.0,Wilderness_Area1,Soil_Type29,2
2760,62,5.0,550.9673311549425,1842.0,Wilderness_Area1,Soil_Type12,2
2700,76,9.0,433.2597373400856,1124.0,Wilderness_Area1,Soil_Type12,2
3001,238,9.0,599.1060006376167,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2699,165,3.0,390.00512817141265,908.0,Wilderness_Area1,Soil_Type12,2
2730,79,6.0,270.36271932350434,1353.0,Wilderness_Area1,Soil_Type12,2
2655,82,8.0,397.8341362930034,607.0,Wilderness_Area1,Soil_Type12,2
2644,46,14.0,332.28000240760804,518.0,Wilderness_Area1,Soil_Type12,2
2998,252,12.0,560.1160594019779,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2854,28,8.0,456.8555570418291,2791.0,Wilderness_Area1,Soil_Type12,2
2809,63,8.0,459.412668523627,2251.0,Wilderness_Area1,Soil_Type12,2
2633,94,19.0,270.7175650008695,454.0,Wilderness_Area1,Soil_Type12,2
2588,152,10.0,187.97074240423694,277.0,Wilderness_Area1,Soil_Type30,2
2811,84,10.0,434.6642382345251,2250.0,Wilderness_Area1,Soil_Type12,2
2926,208,15.0,300.66592756745814,4635.0999999999985,Wilderness_Area1,Soil_Type23,2
2839,71,14.0,492.44289008980525,2370.0,Wilderness_Area1,Soil_Type12,2
2689,179,11.0,210.00952359357422,932.0,Wilderness_Area1,Soil_Type30,2
3015,66,19.0,335.72161086233336,3777.0,Wilderness_Area1,Soil_Type29,2
2995,62,14.0,362.03452874000845,3836.0,Wilderness_Area1,Soil_Type29,2
2938,159,7.0,285.84786163272236,4635.0999999999985,Wilderness_Area1,Soil_Type30,2
2929,130,8.0,150.9602596712128,4635.0999999999985,Wilderness_Area1,Soil_Type22,2
2851,107,11.0,464.59444680280023,2402.0,Wilderness_Area1,Soil_Type30,2
2949,122,14.0,380.0328933131973,4635.0999999999985,Wilderness_Area1,Soil_Type22,2
2596,33,14.0,341.4395993437199,150.0,Wilderness_Area1,Soil_Type29,2
2939,45,8.0,307.1025887224007,4602.0,Wilderness_Area1,Soil_Type29,2
2805,44,17.0,172.9855485293497,1902.0,Wilderness_Area1,Soil_Type12,2
3074,52,9.0,42.190046219457976,3105.0,Wilderness_Area1,Soil_Type29,1
2932,54,16.0,307.001628660175,3578.0,Wilderness_Area1,Soil_Type29,2
2868,29,20.0,100.56838469419701,3369.0,Wilderness_Area1,Soil_Type23,1
2864,128,8.0,455.3789630626342,2741.0,Wilderness_Area1,Soil_Type12,2
2946,352,14.0,173.5655495770978,4298.0,Wilderness_Area1,Soil_Type30,2
3021,25,12.0,564.3908220373538,3847.0,Wilderness_Area1,Soil_Type29,1
3018,49,14.0,631.3834017457222,3936.0,Wilderness_Area1,Soil_Type29,2
2863,193,6.0,394.8974550437113,2869.0,Wilderness_Area1,Soil_Type12,2
2978,156,6.0,527.5386241783629,4635.0999999999985,Wilderness_Area1,Soil_Type30,2
2945,63,12.0,342.1637035104688,3561.0,Wilderness_Area1,Soil_Type29,2
2618,7,18.0,176.3774361986249,458.0,Wilderness_Area1,Soil_Type29,2
2968,120,9.0,368.5457909134223,4635.0999999999985,Wilderness_Area1,Soil_Type30,2
2734,93,5.0,277.46170906991836,1645.0,Wilderness_Area1,Soil_Type12,2
2728,83,11.0,277.6508598942204,1587.0,Wilderness_Area1,Soil_Type12,2
2762,190,5.0,30.14962686336267,1972.0,Wilderness_Area1,Soil_Type30,2
2922,270,5.0,120.33702672078948,4635.0999999999985,Wilderness_Area1,Soil_Type23,2
2926,61,11.0,90.44888059008801,4635.0999999999985,Wilderness_Area1,Soil_Type19,2
2962,346,6.0,519.950959225964,4635.0999999999985,Wilderness_Area1,Soil_Type30,2
2624,183,27.0,63.90618123468183,1195.0,Wilderness_Area1,Soil_Type30,2
2917,107,5.0,212.5770448566825,3413.0,Wilderness_Area1,Soil_Type12,2
2644,345,3.0,85.09406559801923,509.0,Wilderness_Area1,Soil_Type12,2
2645,45,4.0,134.03357788255897,467.0,Wilderness_Area1,Soil_Type12,2
3024,24,16.0,298.1358750637031,4116.0,Wilderness_Area1,Soil_Type29,1
2651,40,14.0,242.03305559365234,641.0,Wilderness_Area1,Soil_Type12,2
2936,231,7.0,286.574597618142,4635.0999999999985,Wilderness_Area1,Soil_Type30,2
2813,127,14.0,61.18823416311342,2845.0,Wilderness_Area1,Soil_Type29,5
2617,344,19.0,30.59411708155671,1307.0,Wilderness_Area1,Soil_Type29,2
2952,281,5.0,214.55302374937528,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2968,286,17.0,285.9545418418809,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2992,228,6.0,464.7633806572975,4439.0,Wilderness_Area1,Soil_Type12,2
2976,124,9.0,279.7320146139873,4173.0,Wilderness_Area1,Soil_Type12,2
2796,131,9.0,0.0,2794.0,Wilderness_Area1,Soil_Type29,5
2955,311,9.0,423.8419516753857,4635.0999999999985,Wilderness_Area1,Soil_Type30,2
2917,175,13.0,30.0,3707.0,Wilderness_Area1,Soil_Type12,1
2821,72,20.0,92.19544457292888,2889.0,Wilderness_Area1,Soil_Type29,5
2794,179,20.0,127.3459854098275,2629.0,Wilderness_Area1,Soil_Type30,2
2661,266,4.0,67.11929677819934,631.0,Wilderness_Area1,Soil_Type23,2
2793,119,17.0,30.066592756745816,2810.0,Wilderness_Area1,Soil_Type29,5
2976,315,19.0,324.2298567374695,4635.0999999999985,Wilderness_Area1,Soil_Type29,2
2807,115,21.0,85.70880934886448,2876.0,Wilderness_Area1,Soil_Type29,5
3109,87,13.0,446.2869032360237,3469.0,Wilderness_Area1,Soil_Type29,2
3109,53,7.0,364.4283194264683,3774.0,Wilderness_Area1,Soil_Type29,1
2792,109,19.0,67.47592163134935,2856.0,Wilderness_Area1,Soil_Type29,5
2775,121,16.0,30.14962686336267,2799.0,Wilderness_Area1,Soil_Type29,5
3113,14,13.0,376.70280062670093,3684.0,Wilderness_Area1,Soil_Type29,1
2919,341,9.0,467.00963587489287,4635.0999999999985,Wilderness_Area1,Soil_Type23,1
2757,129,12.0,0.0,2751.0,Wilderness_Area1,Soil_Type29,5
2952,41,14.0,335.2521439155908,4604.0,Wilderness_Area1,Soil_Type23,1
2764,91,15.0,42.579337712087536,2789.0,Wilderness_Area1,Soil_Type29,5
2753,109,19.0,60.07495318350236,2771.0,Wilderness_Area1,Soil_Type29,5
2744,122,19.0,30.01666203960727,2742.0,Wilderness_Area1,Soil_Type29,5
2736,138,18.0,0.0,2714.0,Wilderness_Area1,Soil_Type29,5
2954,156,10.0,311.1944729586308,4308.0,Wilderness_Area1,Soil_Type12,2
2662,138,23.0,31.04834939252005,2173.0,Wilderness_Area1,Soil_Type16,2
2988,69,14.0,228.01973598791838,4298.0,Wilderness_Area1,Soil_Type20,2
2965,72,14.0,361.04985805287333,4509.0,Wilderness_Area1,Soil_Type29,2
2663,118,21.0,31.953090617340916,2214.0,Wilderness_Area1,Soil_Type16,2
2600,64,10.0,249.19470299346253,277.0,Wilderness_Area1,Soil_Type12,2
2942,71,16.0,499.00901795458566,4635.0999999999985,Wilderness_Area1,Soil_Type23,1
2718,90,18.0,30.066592756745816,2719.0,Wilderness_Area1,Soil_Type29,5
2695,168,19.0,30.01666203960727,2608.0,Wilderness_Area1,Soil_Type30,5
2669,31,3.0,342.42225394971047,696.0,Wilderness_Area1,Soil_Type12,2
2753,103,20.0,110.63453348751464,2813.0,Wilderness_Area1,Soil_Type29,5
2721,101,18.0,43.965895873961216,2730.0,Wilderness_Area1,Soil_Type29,5
